record_id,student_id,year_level,counsellor_id,subject_1_name,subject_1_marks,subject_2_name,subject_2_marks,subject_3_name,subject_3_marks,total,grade,sgpa
REC002115,STU00529,3,3,Design and Analysis of Algorithm,78,Machine Learning,71,UI/UX,75,224,A,7.98
REC002116,STU00529,4,4,Data Warehousing and Data Mining,53,Data Science,91,Computer Architecture,64,208,C,4.7
REC002117,STU00530,1,1,Maths,61,Physics,90,Chemistry,80,231,A,8.1
REC002118,STU00530,2,2,Data Structures and Algorithms,58,Probability and Statistics,91,Java,84,233,A,8.06
REC002119,STU00530,3,3,Design and Analysis of Algorithm,49,Machine Learning,48,UI/UX,93,190,B+,6.95
REC002120,STU00530,4,4,Data Warehousing and Data Mining,54,Data Science,75,Computer Architecture,97,226,A,7.8
REC002121,STU00531,1,1,Maths,96,Physics,60,Chemistry,70,226,A,8.17
REC002122,STU00531,2,2,Data Structures and Algorithms,86,Probability and Statistics,71,Java,70,227,A,8.05
REC002123,STU00531,3,3,Design and Analysis of Algorithm,60,Machine Learning,98,UI/UX,67,225,A,7.74
REC002124,STU00531,4,4,Data Warehousing and Data Mining,62,Data Science,53,Computer Architecture,70,185,B+,6.77
REC002125,STU00532,1,1,Maths,92,Physics,82,Chemistry,88,262,A+,8.79
REC002126,STU00532,2,2,Data Structures and Algorithms,73,Probability and Statistics,54,Java,88,215,A,7.87
REC002127,STU00532,3,3,Design and Analysis of Algorithm,65,Machine Learning,45,UI/UX,85,195,B+,6.77
REC002128,STU00532,4,4,Data Warehousing and Data Mining,64,Data Science,78,Computer Architecture,51,193,B+,7.16
REC002129,STU00533,1,1,Maths,83,Physics,75,Chemistry,59,217,A,8.1
REC002130,STU00533,2,2,Data Structures and Algorithms,64,Probability and Statistics,97,Java,52,213,A,8.02
REC002131,STU00533,3,3,Design and Analysis of Algorithm,84,Machine Learning,74,UI/UX,54,212,A,7.74
REC002132,STU00533,4,4,Data Warehousing and Data Mining,93,Data Science,91,Computer Architecture,66,250,A+,9.23
REC002133,STU00534,1,1,Maths,47,Physics,69,Chemistry,98,214,A,8.23
REC002134,STU00534,2,2,Data Structures and Algorithms,52,Probability and Statistics,85,Java,74,211,A,7.96
REC002135,STU00534,3,3,Design and Analysis of Algorithm,55,Machine Learning,90,UI/UX,89,234,A,8.22
REC002136,STU00534,4,4,Data Warehousing and Data Mining,76,Data Science,93,Computer Architecture,63,232,A,7.83
REC002137,STU00535,1,1,Maths,51,Physics,50,Chemistry,91,192,B+,7.06
REC002138,STU00535,2,2,Data Structures and Algorithms,83,Probability and Statistics,100,Java,68,251,A+,8.84
REC002139,STU00535,3,3,Design and Analysis of Algorithm,99,Machine Learning,87,UI/UX,76,262,A+,9.2
REC002140,STU00535,4,4,Data Warehousing and Data Mining,72,Data Science,71,Computer Architecture,48,191,B+,7.08
REC002141,STU00536,1,1,Maths,100,Physics,94,Chemistry,62,256,A+,9.21
REC002142,STU00536,2,2,Data Structures and Algorithms,91,Probability and Statistics,62,Java,61,214,A,8.08
REC002143,STU00536,3,3,Design and Analysis of Algorithm,66,Machine Learning,71,UI/UX,87,224,A,8.2
REC002144,STU00536,4,4,Data Warehousing and Data Mining,67,Data Science,50,Computer Architecture,45,162,B,5.76
REC002145,STU00537,1,1,Maths,96,Physics,76,Chemistry,60,232,A,8.05
REC002146,STU00537,2,2,Data Structures and Algorithms,59,Probability and Statistics,82,Java,72,213,A,8.1
REC002147,STU00537,3,3,Design and Analysis of Algorithm,51,Machine Learning,94,UI/UX,97,242,A+,9.13
REC002148,STU00537,4,4,Data Warehousing and Data Mining,80,Data Science,83,Computer Architecture,98,261,A+,9.04
REC002149,STU00538,1,1,Maths,83,Physics,78,Chemistry,100,261,A+,9.26
REC002150,STU00538,2,2,Data Structures and Algorithms,69,Probability and Statistics,47,Java,83,199,B+,6.76
REC002151,STU00538,3,3,Design and Analysis of Algorithm,98,Machine Learning,95,UI/UX,86,279,O,10
REC002152,STU00538,4,4,Data Warehousing and Data Mining,81,Data Science,51,Computer Architecture,52,184,B+,7.28
REC002153,STU00539,1,1,Maths,60,Physics,68,Chemistry,82,210,A,8.1
REC002154,STU00539,2,2,Data Structures and Algorithms,83,Probability and Statistics,71,Java,97,251,A+,8.94
REC002155,STU00539,3,3,Design and Analysis of Algorithm,92,Machine Learning,47,UI/UX,67,206,B+,7.09
REC002156,STU00539,4,4,Data Warehousing and Data Mining,73,Data Science,99,Computer Architecture,74,246,A+,9.04
REC002157,STU00540,1,1,Maths,78,Physics,47,Chemistry,70,195,B+,7.19
REC002158,STU00540,2,2,Data Structures and Algorithms,85,Probability and Statistics,92,Java,94,271,O,9.96
REC002159,STU00540,3,3,Design and Analysis of Algorithm,46,Machine Learning,58,UI/UX,81,185,B+,6.81
REC002160,STU00540,4,4,Data Warehousing and Data Mining,85,Data Science,66,Computer Architecture,51,202,B+,6.88
REC002161,STU00541,1,1,Maths,71,Physics,96,Chemistry,46,213,A,8.14
REC002162,STU00541,2,2,Data Structures and Algorithms,99,Probability and Statistics,61,Java,67,227,A,8.19
REC002163,STU00541,3,3,Design and Analysis of Algorithm,67,Machine Learning,67,UI/UX,60,194,B+,6.87
REC002164,STU00541,4,4,Data Warehousing and Data Mining,95,Data Science,48,Computer Architecture,65,208,C,4.97
REC002165,STU00542,1,1,Maths,85,Physics,61,Chemistry,94,240,A+,9.18
REC002166,STU00542,2,2,Data Structures and Algorithms,58,Probability and Statistics,80,Java,94,232,A,8.22
REC002167,STU00542,3,3,Design and Analysis of Algorithm,86,Machine Learning,65,UI/UX,92,243,A+,8.94
REC002168,STU00542,4,4,Data Warehousing and Data Mining,67,Data Science,94,Computer Architecture,97,258,A+,8.8
REC002169,STU00543,1,1,Maths,76,Physics,99,Chemistry,50,225,A,7.9
REC002170,STU00543,2,2,Data Structures and Algorithms,84,Probability and Statistics,79,Java,92,255,A+,9.18
REC002171,STU00543,3,3,Design and Analysis of Algorithm,59,Machine Learning,65,UI/UX,98,222,A,7.88
REC002172,STU00543,4,4,Data Warehousing and Data Mining,91,Data Science,50,Computer Architecture,85,226,A,7.94
REC002173,STU00544,1,1,Maths,84,Physics,76,Chemistry,85,245,A+,8.81
REC002174,STU00544,2,2,Data Structures and Algorithms,69,Probability and Statistics,57,Java,61,187,B+,7.21
REC002175,STU00544,3,3,Design and Analysis of Algorithm,76,Machine Learning,67,UI/UX,66,209,C,5.18
REC002176,STU00544,4,4,Data Warehousing and Data Mining,68,Data Science,93,Computer Architecture,55,216,A,8.28
REC002177,STU00545,1,1,Maths,65,Physics,46,Chemistry,52,163,B,5.81
REC002178,STU00545,2,2,Data Structures and Algorithms,64,Probability and Statistics,77,Java,89,230,A,8.09
REC002179,STU00545,3,3,Design and Analysis of Algorithm,63,Machine Learning,93,UI/UX,80,236,A,8.02
REC002180,STU00545,4,4,Data Warehousing and Data Mining,70,Data Science,84,Computer Architecture,89,243,A+,8.75
REC002181,STU00546,1,1,Maths,50,Physics,50,Chemistry,90,190,B+,7.06
REC002182,STU00546,2,2,Data Structures and Algorithms,87,Probability and Statistics,70,Java,99,256,A+,8.86
REC002183,STU00546,3,3,Design and Analysis of Algorithm,90,Machine Learning,66,UI/UX,79,235,A,7.91
REC002184,STU00546,4,4,Data Warehousing and Data Mining,53,Data Science,69,Computer Architecture,51,173,B,6.21
REC002185,STU00547,1,1,Maths,92,Physics,97,Chemistry,96,285,O,9.88
REC002186,STU00547,2,2,Data Structures and Algorithms,81,Probability and Statistics,50,Java,65,196,B+,7.3
REC002187,STU00547,3,3,Design and Analysis of Algorithm,73,Machine Learning,97,UI/UX,47,217,A,7.85
REC002188,STU00547,4,4,Data Warehousing and Data Mining,54,Data Science,87,Computer Architecture,62,203,B+,6.72
REC002189,STU00548,1,1,Maths,59,Physics,98,Chemistry,89,246,A+,9.29
REC002190,STU00548,2,2,Data Structures and Algorithms,60,Probability and Statistics,59,Java,73,192,B+,7.09
REC002191,STU00548,3,3,Design and Analysis of Algorithm,58,Machine Learning,54,UI/UX,45,157,B,5.88
REC002192,STU00548,4,4,Data Warehousing and Data Mining,46,Data Science,99,Computer Architecture,84,229,A,7.99
REC002193,STU00549,1,1,Maths,73,Physics,71,Chemistry,80,224,A,8.03
REC002194,STU00549,2,2,Data Structures and Algorithms,81,Probability and Statistics,57,Java,71,209,C,4.81
REC002195,STU00549,3,3,Design and Analysis of Algorithm,78,Machine Learning,82,UI/UX,70,230,A,8.08
REC002196,STU00549,4,4,Data Warehousing and Data Mining,69,Data Science,92,Computer Architecture,61,222,A,8.12
REC002197,STU00550,1,1,Maths,68,Physics,96,Chemistry,96,260,A+,8.86
REC002198,STU00550,2,2,Data Structures and Algorithms,68,Probability and Statistics,68,Java,60,196,B+,6.89
REC002199,STU00550,3,3,Design and Analysis of Algorithm,67,Machine Learning,49,UI/UX,89,205,B+,6.78
REC002200,STU00550,4,4,Data Warehousing and Data Mining,100,Data Science,97,Computer Architecture,89,286,O,9.85
REC002201,STU00551,1,1,Maths,79,Physics,82,Chemistry,53,214,A,7.76
REC002202,STU00551,2,2,Data Structures and Algorithms,95,Probability and Statistics,77,Java,90,262,A+,8.99
REC002203,STU00551,3,3,Design and Analysis of Algorithm,65,Machine Learning,51,UI/UX,96,212,A,8.2
REC002204,STU00551,4,4,Data Warehousing and Data Mining,59,Data Science,91,Computer Architecture,67,217,A,8.13
REC002205,STU00552,1,1,Maths,86,Physics,80,Chemistry,97,263,A+,9.29
REC002206,STU00552,2,2,Data Structures and Algorithms,74,Probability and Statistics,62,Java,81,217,A,8.2
REC002207,STU00552,3,3,Design and Analysis of Algorithm,74,Machine Learning,84,UI/UX,73,231,A,8
REC002208,STU00552,4,4,Data Warehousing and Data Mining,72,Data Science,49,Computer Architecture,55,176,B,5.71
REC002209,STU00553,1,1,Maths,73,Physics,80,Chemistry,86,239,C,4.73
REC002210,STU00553,2,2,Data Structures and Algorithms,67,Probability and Statistics,75,Java,100,242,A+,9.12
REC002211,STU00553,3,3,Design and Analysis of Algorithm,49,Machine Learning,88,UI/UX,67,204,B+,6.74
REC002212,STU00553,4,4,Data Warehousing and Data Mining,91,Data Science,62,Computer Architecture,81,234,A,7.85
REC002213,STU00554,1,1,Maths,91,Physics,46,Chemistry,90,227,A,8.06
REC002214,STU00554,2,2,Data Structures and Algorithms,72,Probability and Statistics,90,Java,93,255,A+,9.27
REC002215,STU00554,3,3,Design and Analysis of Algorithm,70,Machine Learning,58,UI/UX,87,215,A,7.97
REC002216,STU00554,4,4,Data Warehousing and Data Mining,79,Data Science,89,Computer Architecture,88,256,A+,8.88
REC002217,STU00555,1,1,Maths,59,Physics,81,Chemistry,96,236,A,8.23
REC002218,STU00555,2,2,Data Structures and Algorithms,71,Probability and Statistics,54,Java,94,219,A,8.02
REC002219,STU00555,3,3,Design and Analysis of Algorithm,88,Machine Learning,82,UI/UX,65,235,A,8.22
REC002220,STU00555,4,4,Data Warehousing and Data Mining,84,Data Science,48,Computer Architecture,90,222,A,8.15
REC002221,STU00556,1,1,Maths,82,Physics,52,Chemistry,94,228,A,8.29
REC002222,STU00556,2,2,Data Structures and Algorithms,84,Probability and Statistics,49,Java,78,211,A,7.95
REC002223,STU00556,3,3,Design and Analysis of Algorithm,55,Machine Learning,91,UI/UX,57,203,B+,6.85
REC002224,STU00556,4,4,Data Warehousing and Data Mining,83,Data Science,94,Computer Architecture,93,270,O,10
REC002225,STU00557,1,1,Maths,98,Physics,56,Chemistry,46,200,B+,7.09
REC002226,STU00557,2,2,Data Structures and Algorithms,76,Probability and Statistics,91,Java,52,219,A,7.9
REC002227,STU00557,3,3,Design and Analysis of Algorithm,51,Machine Learning,70,UI/UX,81,202,B+,7.12
REC002228,STU00557,4,4,Data Warehousing and Data Mining,88,Data Science,69,Computer Architecture,96,253,A+,8.94
REC002229,STU00558,1,1,Maths,89,Physics,75,Chemistry,53,217,A,8.21
REC002230,STU00558,2,2,Data Structures and Algorithms,56,Probability and Statistics,51,Java,64,171,B,5.91
REC002231,STU00558,3,3,Design and Analysis of Algorithm,90,Machine Learning,72,UI/UX,61,223,A,8
REC002232,STU00558,4,4,Data Warehousing and Data Mining,56,Data Science,61,Computer Architecture,70,187,B+,6.82
REC002233,STU00559,1,1,Maths,67,Physics,86,Chemistry,85,238,C,4.75
REC002234,STU00559,2,2,Data Structures and Algorithms,73,Probability and Statistics,93,Java,51,217,A,8.01
REC002235,STU00559,3,3,Design and Analysis of Algorithm,46,Machine Learning,83,UI/UX,48,177,B,6.29
REC002236,STU00559,4,4,Data Warehousing and Data Mining,48,Data Science,88,Computer Architecture,68,204,B+,6.76
REC002237,STU00560,1,1,Maths,45,Physics,78,Chemistry,45,168,B,5.7
REC002238,STU00560,2,2,Data Structures and Algorithms,69,Probability and Statistics,64,Java,46,179,C,5.18
REC002239,STU00560,3,3,Design and Analysis of Algorithm,81,Machine Learning,81,UI/UX,68,230,A,8.22
REC002240,STU00560,4,4,Data Warehousing and Data Mining,56,Data Science,57,Computer Architecture,85,198,B+,7.07
REC002241,STU00561,1,1,Maths,56,Physics,79,Chemistry,58,193,B+,7.29
REC002242,STU00561,2,2,Data Structures and Algorithms,51,Probability and Statistics,100,Java,88,239,C,5.25
REC002243,STU00561,3,3,Design and Analysis of Algorithm,83,Machine Learning,68,UI/UX,81,232,A,7.81
REC002244,STU00561,4,4,Data Warehousing and Data Mining,73,Data Science,90,Computer Architecture,99,262,A+,9.23
REC002245,STU00562,1,1,Maths,56,Physics,77,Chemistry,54,187,B+,7.19
REC002246,STU00562,2,2,Data Structures and Algorithms,73,Probability and Statistics,46,Java,84,203,B+,6.72
REC002247,STU00562,3,3,Design and Analysis of Algorithm,79,Machine Learning,95,UI/UX,52,226,A,8.18
REC002248,STU00562,4,4,Data Warehousing and Data Mining,64,Data Science,63,Computer Architecture,51,178,C,4.91
REC002249,STU00563,1,1,Maths,56,Physics,82,Chemistry,78,216,A,7.8
REC002250,STU00563,2,2,Data Structures and Algorithms,51,Probability and Statistics,76,Java,57,184,B+,7.06
REC002251,STU00563,3,3,Design and Analysis of Algorithm,84,Machine Learning,66,UI/UX,74,224,A,8.26
REC002252,STU00563,4,4,Data Warehousing and Data Mining,80,Data Science,98,Computer Architecture,69,247,A+,9.17
REC002253,STU00564,1,1,Maths,52,Physics,87,Chemistry,80,219,A,7.74
REC002254,STU00564,2,2,Data Structures and Algorithms,60,Probability and Statistics,68,Java,54,182,B+,6.84
REC002255,STU00564,3,3,Design and Analysis of Algorithm,97,Machine Learning,76,UI/UX,57,230,A,8.18
REC002256,STU00564,4,4,Data Warehousing and Data Mining,47,Data Science,67,Computer Architecture,48,162,B,6.25
REC002257,STU00565,1,1,Maths,75,Physics,96,Chemistry,98,269,C,5.25
REC002258,STU00565,2,2,Data Structures and Algorithms,90,Probability and Statistics,93,Java,98,281,O,10
REC002259,STU00565,3,3,Design and Analysis of Algorithm,99,Machine Learning,78,UI/UX,50,227,A,8.1
REC002260,STU00565,4,4,Data Warehousing and Data Mining,65,Data Science,78,Computer Architecture,81,224,A,8.05
REC002261,STU00566,1,1,Maths,79,Physics,78,Chemistry,70,227,A,8.15
REC002262,STU00566,2,2,Data Structures and Algorithms,86,Probability and Statistics,57,Java,63,206,B+,6.89
REC002263,STU00566,3,3,Design and Analysis of Algorithm,73,Machine Learning,93,UI/UX,57,223,A,7.88
REC002264,STU00566,4,4,Data Warehousing and Data Mining,85,Data Science,72,Computer Architecture,70,227,A,7.96
REC002265,STU00567,1,1,Maths,50,Physics,76,Chemistry,46,172,B,5.99
REC002266,STU00567,2,2,Data Structures and Algorithms,65,Probability and Statistics,80,Java,75,220,A,8.07
REC002267,STU00567,3,3,Design and Analysis of Algorithm,64,Machine Learning,76,UI/UX,95,235,A,8.16
REC002268,STU00567,4,4,Data Warehousing and Data Mining,94,Data Science,88,Computer Architecture,89,271,O,9.73
REC002269,STU00568,1,1,Maths,98,Physics,47,Chemistry,57,202,B+,7.27
REC002270,STU00568,2,2,Data Structures and Algorithms,64,Probability and Statistics,82,Java,92,238,C,5.24
REC002271,STU00568,3,3,Design and Analysis of Algorithm,79,Machine Learning,56,UI/UX,86,221,A,7.89
REC002272,STU00568,4,4,Data Warehousing and Data Mining,48,Data Science,79,Computer Architecture,46,173,B,5.73
REC002273,STU00569,1,1,Maths,64,Physics,69,Chemistry,57,190,B+,6.91
REC002274,STU00569,2,2,Data Structures and Algorithms,79,Probability and Statistics,48,Java,97,224,A,8.2
REC002275,STU00569,3,3,Design and Analysis of Algorithm,100,Machine Learning,72,UI/UX,92,264,A+,9.01
REC002276,STU00569,4,4,Data Warehousing and Data Mining,99,Data Science,56,Computer Architecture,77,232,A,7.92
REC002277,STU00570,1,1,Maths,89,Physics,47,Chemistry,58,194,B+,6.76
REC002278,STU00570,2,2,Data Structures and Algorithms,56,Probability and Statistics,59,Java,90,205,B+,6.89
REC002279,STU00570,3,3,Design and Analysis of Algorithm,90,Machine Learning,58,UI/UX,76,224,A,7.82
REC002280,STU00570,4,4,Data Warehousing and Data Mining,85,Data Science,84,Computer Architecture,45,214,A,7.73
REC002281,STU00571,1,1,Maths,69,Physics,58,Chemistry,89,216,A,7.77
REC002282,STU00571,2,2,Data Structures and Algorithms,63,Probability and Statistics,45,Java,60,168,B,6.1
REC002283,STU00571,3,3,Design and Analysis of Algorithm,98,Machine Learning,66,UI/UX,56,220,A,8.29
REC002284,STU00571,4,4,Data Warehousing and Data Mining,97,Data Science,59,Computer Architecture,68,224,A,8.25
REC002285,STU00572,1,1,Maths,70,Physics,47,Chemistry,54,171,B,5.79
REC002286,STU00572,2,2,Data Structures and Algorithms,60,Probability and Statistics,84,Java,87,231,A,7.85
REC002287,STU00572,3,3,Design and Analysis of Algorithm,72,Machine Learning,88,UI/UX,81,241,A+,9.13
REC002288,STU00572,4,4,Data Warehousing and Data Mining,85,Data Science,64,Computer Architecture,58,207,B+,7.26
REC002289,STU00573,1,1,Maths,86,Physics,92,Chemistry,62,240,A+,8.95
REC002290,STU00573,2,2,Data Structures and Algorithms,45,Probability and Statistics,71,Java,97,213,A,7.95
REC002291,STU00573,3,3,Design and Analysis of Algorithm,62,Machine Learning,98,UI/UX,57,217,A,8.19
REC002292,STU00573,4,4,Data Warehousing and Data Mining,76,Data Science,61,Computer Architecture,83,220,A,7.71
REC002293,STU00574,1,1,Maths,89,Physics,70,Chemistry,47,206,B+,7.12
REC002294,STU00574,2,2,Data Structures and Algorithms,73,Probability and Statistics,53,Java,87,213,A,8.11
REC002295,STU00574,3,3,Design and Analysis of Algorithm,49,Machine Learning,85,UI/UX,52,186,B+,6.77
REC002296,STU00574,4,4,Data Warehousing and Data Mining,95,Data Science,76,Computer Architecture,49,220,A,7.81
REC002297,STU00575,1,1,Maths,65,Physics,55,Chemistry,92,212,A,7.85
REC002298,STU00575,2,2,Data Structures and Algorithms,88,Probability and Statistics,90,Java,89,267,A+,8.94
REC002299,STU00575,3,3,Design and Analysis of Algorithm,79,Machine Learning,63,UI/UX,63,205,B+,7.21
REC002300,STU00575,4,4,Data Warehousing and Data Mining,61,Data Science,51,Computer Architecture,93,205,B+,6.77
REC002301,STU00576,1,1,Maths,97,Physics,57,Chemistry,50,204,B+,7.03
REC002302,STU00576,2,2,Data Structures and Algorithms,76,Probability and Statistics,57,Java,53,186,B+,7.01
REC002303,STU00576,3,3,Design and Analysis of Algorithm,47,Machine Learning,75,UI/UX,75,197,B+,6.77
REC002304,STU00576,4,4,Data Warehousing and Data Mining,59,Data Science,47,Computer Architecture,98,204,B+,6.93
REC002305,STU00577,1,1,Maths,50,Physics,93,Chemistry,89,232,A,8.18
REC002306,STU00577,2,2,Data Structures and Algorithms,60,Probability and Statistics,72,Java,84,216,A,7.92
REC002307,STU00577,3,3,Design and Analysis of Algorithm,92,Machine Learning,54,UI/UX,73,219,A,8.06
REC002308,STU00577,4,4,Data Warehousing and Data Mining,47,Data Science,87,Computer Architecture,77,211,A,8.16
REC002309,STU00578,1,1,Maths,57,Physics,94,Chemistry,58,209,C,5.13
REC002310,STU00578,2,2,Data Structures and Algorithms,47,Probability and Statistics,81,Java,45,173,B,6.27
REC002311,STU00578,3,3,Design and Analysis of Algorithm,66,Machine Learning,100,UI/UX,61,227,A,8.25
REC002312,STU00578,4,4,Data Warehousing and Data Mining,67,Data Science,74,Computer Architecture,57,198,B+,7.24
REC002313,STU00579,1,1,Maths,48,Physics,70,Chemistry,69,187,B+,6.79
